session_id,timestamp,vendor_id,user_id,asset_id,label_suspicious,supervised_probability,anomaly_percentile,risk_score,risk_level,recommended_action
VPN_0678,2026-08-22 07:18:00,VENDOR_01,USER_01,OT_12,0,0.07537164002484278,75.35,20.9,Low,Allow with normal monitoring
VPN_0431,2026-08-04 00:04:00,VENDOR_02,USER_02,OT_10,0,0.08945868412132084,35.05,20.9,Low,Allow with normal monitoring
VPN_0372,2026-08-13 20:29:00,VENDOR_04,USER_04,OT_04,0,0.08134752671864451,37.3,20.9,Low,Allow with normal monitoring
VPN_0535,2026-08-11 21:39:00,VENDOR_01,USER_01,OT_07,0,0.04682629293239056,46.1,20.9,Low,Allow with normal monitoring
VPN_1104,2026-08-02 21:23:00,VENDOR_12,USER_12,OT_02,0,0.05160366949607742,45.05,20.9,Low,Allow with normal monitoring
VPN_1903,2026-08-31 01:07:00,VENDOR_11,USER_11,OT_15,0,0.09679137583263935,33.0,20.9,Low,Allow with normal monitoring
VPN_0106,2026-08-11 20:07:00,VENDOR_08,USER_08,OT_01,0,0.07548872995926847,38.1,20.8,Low,Allow with normal monitoring
VPN_1627,2026-08-23 18:46:00,VENDOR_10,USER_10,OT_03,0,0.15974825365475315,52.25,20.8,Low,Allow with normal monitoring
VPN_0344,2026-08-10 01:20:00,VENDOR_08,USER_08,OT_05,0,0.08955579820464774,34.4,20.8,Low,Allow with normal monitoring
VPN_1724,2026-08-06 12:37:00,VENDOR_12,USER_12,OT_11,0,0.08431920846075247,72.2,20.8,Low,Allow with normal monitoring
VPN_1108,2026-08-25 02:58:00,VENDOR_09,USER_09,OT_08,0,0.07109542419472674,39.65,20.8,Low,Allow with normal monitoring
VPN_1723,2026-08-22 20:03:00,VENDOR_12,USER_12,OT_13,0,0.09134638609746548,34.0,20.8,Low,Allow with normal monitoring
VPN_0728,2026-08-28 14:28:00,VENDOR_05,USER_05,OT_15,0,0.12863773573343054,60.65,20.8,Low,Allow with normal monitoring
VPN_0884,2026-08-22 04:41:00,VENDOR_10,USER_10,OT_05,0,0.0910225318142785,34.1,20.8,Low,Allow with normal monitoring
VPN_0863,2026-08-08 10:24:00,VENDOR_05,USER_05,OT_01,0,0.0779803045687761,74.1,20.8,Low,Allow with normal monitoring
VPN_1760,2026-08-02 18:09:00,VENDOR_12,USER_12,OT_01,0,0.09830345654926617,68.6,20.8,Low,Allow with normal monitoring
VPN_0620,2026-08-14 12:21:00,VENDOR_03,USER_03,OT_10,0,0.10500608393780464,66.95,20.8,Low,Allow with normal monitoring
VPN_0198,2026-08-28 22:47:00,VENDOR_12,USER_12,OT_06,0,0.05711891777538096,43.2,20.8,Low,Allow with normal monitoring
VPN_1213,2026-08-13 03:36:00,VENDOR_04,USER_04,OT_11,0,0.11633485147353166,27.55,20.8,Low,Allow with normal monitoring
VPN_0203,2026-08-17 20:59:00,VENDOR_04,USER_04,OT_13,0,0.09610566044650001,32.65,20.8,Low,Allow with normal monitoring
VPN_0945,2026-08-24 00:11:00,VENDOR_07,USER_07,OT_14,0,0.12214101933497988,26.2,20.8,Low,Allow with normal monitoring
VPN_1482,2026-08-31 11:08:00,VENDOR_09,USER_09,OT_07,0,0.1015191688032504,67.25,20.7,Low,Allow with normal monitoring
VPN_0991,2026-08-27 02:36:00,VENDOR_11,USER_11,OT_07,0,0.06721185644464628,39.8,20.7,Low,Allow with normal monitoring
VPN_1132,2026-08-18 04:01:00,VENDOR_10,USER_10,OT_10,0,0.0596340051723958,42.05,20.7,Low,Allow with normal monitoring
VPN_0294,2026-08-11 21:06:00,VENDOR_10,USER_10,OT_06,0,0.0723506713741174,38.75,20.7,Low,Allow with normal monitoring
VPN_0837,2026-08-25 02:56:00,VENDOR_11,USER_11,OT_01,0,0.06770364225917513,39.2,20.6,Low,Allow with normal monitoring
VPN_0758,2026-08-16 03:35:00,VENDOR_12,USER_12,OT_10,0,0.06492693597698332,40.3,20.6,Low,Allow with normal monitoring
VPN_0563,2026-08-16 16:40:00,VENDOR_05,USER_05,OT_03,0,0.12054464058692409,61.75,20.6,Low,Allow with normal monitoring
VPN_1562,2026-08-17 05:18:00,VENDOR_08,USER_08,OT_11,0,0.12290903082531572,24.9,20.6,Low,Allow with normal monitoring
VPN_0044,2026-08-29 14:55:00,VENDOR_11,USER_11,OT_07,0,0.043619663551986515,82.0,20.6,Low,Allow with normal monitoring
VPN_1249,2026-08-14 08:29:00,VENDOR_12,USER_12,OT_10,0,0.0825742811435257,71.7,20.6,Low,Allow with normal monitoring
VPN_0145,2026-08-03 01:40:00,VENDOR_07,USER_07,OT_12,0,0.112566706420145,27.4,20.6,Low,Allow with normal monitoring
VPN_0740,2026-08-03 01:37:00,VENDOR_03,USER_03,OT_01,0,0.05690464807354441,42.1,20.6,Low,Allow with normal monitoring
VPN_0629,2026-08-15 23:52:00,VENDOR_09,USER_09,OT_10,0,0.07770105854136988,36.75,20.6,Low,Allow with normal monitoring
VPN_1556,2026-08-15 03:45:00,VENDOR_07,USER_07,OT_01,0,0.0851380072817317,34.75,20.6,Low,Allow with normal monitoring
VPN_1374,2026-08-23 03:51:00,VENDOR_12,USER_12,OT_09,0,0.07520776848907641,37.48,20.6,Low,Allow with normal monitoring
VPN_0794,2026-08-15 03:52:00,VENDOR_02,USER_02,OT_14,0,0.04664511970335075,44.5,20.5,Low,Allow with normal monitoring
VPN_0279,2026-08-15 00:46:00,VENDOR_08,USER_08,OT_08,0,0.11656212201003674,26.0,20.5,Low,Allow with normal monitoring
VPN_0090,2026-08-21 02:12:00,VENDOR_06,USER_06,OT_10,0,0.08740315404706116,33.75,20.5,Low,Allow with normal monitoring
VPN_0513,2026-08-25 04:08:00,VENDOR_07,USER_07,OT_10,0,0.08253884146136939,34.95,20.5,Low,Allow with normal monitoring
VPN_0291,2026-08-05 04:45:00,VENDOR_03,USER_03,OT_04,0,0.09432186149957439,31.9,20.5,Low,Allow with normal monitoring
VPN_1508,2026-08-29 12:20:00,VENDOR_05,USER_05,OT_09,0,0.08970465582399524,69.6,20.5,Low,Allow with normal monitoring
VPN_1484,2026-08-26 20:16:00,VENDOR_09,USER_09,OT_10,0,0.03448405224189979,47.55,20.5,Low,Allow with normal monitoring
VPN_1680,2026-08-14 05:32:00,VENDOR_01,USER_01,OT_05,0,0.04918342675446878,44.0,20.5,Low,Allow with normal monitoring
VPN_0823,2026-08-16 05:46:00,VENDOR_05,USER_05,OT_09,0,0.09872776744189445,30.7,20.5,Low,Allow with normal monitoring
VPN_1744,2026-08-13 21:39:00,VENDOR_01,USER_01,OT_03,0,0.0811693499932675,35.35,20.5,Low,Allow with normal monitoring
VPN_1984,2026-08-10 21:20:00,VENDOR_06,USER_06,OT_07,0,0.06928109392895467,38.05,20.4,Low,Allow with normal monitoring
VPN_1563,2026-08-15 00:19:00,VENDOR_03,USER_03,OT_05,0,0.078595414686625,35.85,20.4,Low,Allow with normal monitoring
VPN_1047,2026-08-15 02:53:00,VENDOR_10,USER_10,OT_03,0,0.07944267237700646,35.6,20.4,Low,Allow with normal monitoring
VPN_0532,2026-08-10 22:47:00,VENDOR_01,USER_01,OT_07,0,0.06381169501679015,39.6,20.4,Low,Allow with normal monitoring
VPN_1309,2026-08-30 07:52:00,VENDOR_05,USER_05,OT_11,0,0.16093151295765362,50.5,20.4,Low,Allow with normal monitoring
VPN_1790,2026-08-24 05:07:00,VENDOR_07,USER_07,OT_13,0,0.11261856908926068,26.55,20.4,Low,Allow with normal monitoring
VPN_0872,2026-08-23 12:10:00,VENDOR_06,USER_06,OT_12,0,0.0865994265405888,69.5,20.3,Low,Allow with normal monitoring
VPN_0135,2026-08-18 05:58:00,VENDOR_10,USER_10,OT_03,0,0.0901728089357372,32.35,20.3,Low,Allow with normal monitoring
VPN_0675,2026-08-09 12:05:00,VENDOR_03,USER_03,OT_02,0,0.07997880099724045,71.0,20.3,Low,Allow with normal monitoring
VPN_1802,2026-08-17 02:14:00,VENDOR_02,USER_02,OT_02,0,0.127506920311711,22.35,20.3,Low,Allow with normal monitoring
VPN_1633,2026-08-18 22:58:00,VENDOR_03,USER_03,OT_06,0,0.08193046395445246,34.25,20.3,Low,Allow with normal monitoring
VPN_0037,2026-08-19 22:24:00,VENDOR_08,USER_08,OT_03,0,0.11508073269612636,25.4,20.3,Low,Allow with normal monitoring
VPN_1461,2026-08-06 05:13:00,VENDOR_04,USER_04,OT_14,0,0.05807747033199364,40.5,20.3,Low,Allow with normal monitoring
VPN_0002,2026-08-28 22:40:00,VENDOR_05,USER_05,OT_09,0,0.09086649262709842,32.1,20.3,Low,Allow with normal monitoring
VPN_1619,2026-08-28 22:01:00,VENDOR_09,USER_09,OT_10,0,0.0676887420435209,38.15,20.3,Low,Allow with normal monitoring
VPN_1472,2026-08-17 23:04:00,VENDOR_06,USER_06,OT_13,0,0.06991836793479553,37.55,20.3,Low,Allow with normal monitoring
VPN_0297,2026-08-23 22:07:00,VENDOR_02,USER_02,OT_10,0,0.07874628872164975,35.25,20.3,Low,Allow with normal monitoring
VPN_0800,2026-08-12 05:47:00,VENDOR_03,USER_03,OT_01,0,0.05823512077745127,40.05,20.2,Low,Allow with normal monitoring
VPN_0077,2026-08-10 23:46:00,VENDOR_10,USER_10,OT_04,0,0.12111586184695554,23.4,20.2,Low,Allow with normal monitoring
VPN_1239,2026-08-28 02:38:00,VENDOR_02,USER_02,OT_04,0,0.0935863905102518,31.0,20.2,Low,Allow with normal monitoring
VPN_0970,2026-08-01 15:46:00,VENDOR_10,USER_10,OT_07,0,0.16778082998549435,47.62,20.2,Low,Allow with normal monitoring
VPN_1663,2026-08-06 21:47:00,VENDOR_05,USER_05,OT_01,0,0.05792578861064019,40.2,20.2,Low,Allow with normal monitoring
VPN_0995,2026-08-27 05:46:00,VENDOR_07,USER_07,OT_15,0,0.10881524384400447,26.92,20.2,Low,Allow with normal monitoring
VPN_1116,2026-08-15 20:00:00,VENDOR_02,USER_02,OT_15,0,0.07138786699032208,36.85,20.2,Low,Allow with normal monitoring
VPN_0404,2026-08-30 14:17:00,VENDOR_04,USER_04,OT_13,0,0.10584116252114277,64.1,20.2,Low,Allow with normal monitoring
VPN_0273,2026-08-30 11:07:00,VENDOR_07,USER_07,OT_02,0,0.08201454583196162,70.35,20.2,Low,Allow with normal monitoring
VPN_1046,2026-08-22 09:42:00,VENDOR_02,USER_02,OT_07,0,0.09595649765958056,66.55,20.2,Low,Allow with normal monitoring
VPN_1988,2026-08-18 03:49:00,VENDOR_09,USER_09,OT_10,0,0.04260084979813981,43.6,20.1,Low,Allow with normal monitoring
VPN_1963,2026-08-26 23:48:00,VENDOR_12,USER_12,OT_06,0,0.08283019154150782,33.2,20.1,Low,Allow with normal monitoring
VPN_1849,2026-08-31 01:35:00,VENDOR_01,USER_01,OT_09,0,0.09188627112293063,30.9,20.1,Low,Allow with normal monitoring
VPN_0060,2026-08-14 21:17:00,VENDOR_07,USER_07,OT_02,0,0.09402705828033352,30.4,20.1,Low,Allow with normal monitoring
VPN_0638,2026-08-14 03:59:00,VENDOR_11,USER_11,OT_01,0,0.04890837614601413,42.25,20.1,Low,Allow with normal monitoring
VPN_0142,2026-08-21 17:01:00,VENDOR_06,USER_06,OT_13,0,0.08047776487637627,70.2,20.1,Low,Allow with normal monitoring
VPN_1972,2026-08-07 17:03:00,VENDOR_05,USER_05,OT_09,0,0.11006515262326276,62.3,20.1,Low,Allow with normal monitoring
VPN_0078,2026-08-16 21:54:00,VENDOR_06,USER_06,OT_01,0,0.06366310187744893,38.3,20.1,Low,Allow with normal monitoring
VPN_0194,2026-08-17 15:10:00,VENDOR_09,USER_09,OT_12,0,0.1057807985015994,62.8,20.0,Low,Allow with normal monitoring
VPN_1217,2026-08-27 23:48:00,VENDOR_08,USER_08,OT_06,0,0.05545503828615593,39.7,20.0,Low,Allow with normal monitoring
VPN_1315,2026-08-05 05:06:00,VENDOR_05,USER_05,OT_09,0,0.09671474164140485,29.2,20.0,Low,Allow with normal monitoring
VPN_0601,2026-08-27 01:39:00,VENDOR_02,USER_02,OT_01,0,0.06261123827995224,38.2,20.0,Low,Allow with normal monitoring
VPN_1182,2026-08-31 01:51:00,VENDOR_01,USER_01,OT_03,0,0.06852684966795125,36.7,20.0,Low,Allow with normal monitoring
VPN_0617,2026-08-01 18:28:00,VENDOR_06,USER_06,OT_10,0,0.09019724253201085,67.35,20.0,Low,Allow with normal monitoring
VPN_0594,2026-08-30 09:15:00,VENDOR_03,USER_03,OT_09,0,0.07836934290601147,69.65,19.9,Low,Allow with normal monitoring
VPN_0425,2026-08-18 00:14:00,VENDOR_11,USER_11,OT_03,0,0.11668482105525135,23.2,19.9,Low,Allow with normal monitoring
VPN_1036,2026-08-16 21:53:00,VENDOR_07,USER_07,OT_10,0,0.06873288816025132,35.9,19.9,Low,Allow with normal monitoring
VPN_1743,2026-08-13 23:56:00,VENDOR_12,USER_12,OT_09,0,0.08094988610393988,32.55,19.9,Low,Allow with normal monitoring
VPN_0500,2026-08-28 05:15:00,VENDOR_11,USER_11,OT_14,0,0.05488418402090376,39.5,19.9,Low,Allow with normal monitoring
VPN_1960,2026-08-17 17:04:00,VENDOR_06,USER_06,OT_06,0,0.13672463968730633,54.2,19.9,Low,Allow with normal monitoring
VPN_0136,2026-08-03 04:13:00,VENDOR_01,USER_01,OT_06,0,0.05960553163495471,38.25,19.9,Low,Allow with normal monitoring
VPN_1951,2026-08-30 02:42:00,VENDOR_01,USER_01,OT_06,0,0.04642626787406281,41.55,19.8,Low,Allow with normal monitoring
VPN_1202,2026-08-06 02:32:00,VENDOR_10,USER_10,OT_14,0,0.0579685846743183,38.38,19.8,Low,Allow with normal monitoring
VPN_0671,2026-08-29 04:31:00,VENDOR_05,USER_05,OT_15,0,0.05379569059687906,39.55,19.8,Low,Allow with normal monitoring
VPN_1480,2026-08-05 08:26:00,VENDOR_06,USER_06,OT_10,0,0.07894369546684842,69.35,19.8,Low,Allow with normal monitoring
VPN_1596,2026-08-05 04:36:00,VENDOR_04,USER_04,OT_03,0,0.10000739522456159,27.4,19.8,Low,Allow with normal monitoring
VPN_0822,2026-08-26 03:00:00,VENDOR_09,USER_09,OT_01,0,0.044482174490125176,42.0,19.8,Low,Allow with normal monitoring
VPN_0167,2026-08-09 02:38:00,VENDOR_10,USER_10,OT_04,0,0.10561478864470736,25.25,19.7,Low,Allow with normal monitoring
VPN_0490,2026-08-20 20:10:00,VENDOR_06,USER_06,OT_04,0,0.06300602392930227,36.45,19.7,Low,Allow with normal monitoring
VPN_1064,2026-08-20 00:03:00,VENDOR_12,USER_12,OT_07,0,0.0724035216796988,33.95,19.7,Low,Allow with normal monitoring
VPN_1050,2026-08-08 06:23:00,VENDOR_03,USER_03,OT_01,0,0.06855906649521289,71.65,19.7,Low,Allow with normal monitoring
VPN_0473,2026-08-11 05:58:00,VENDOR_04,USER_04,OT_04,0,0.11504054919840355,22.8,19.7,Low,Allow with normal monitoring
VPN_1301,2026-08-24 17:24:00,VENDOR_06,USER_06,OT_08,0,0.2859704864878084,13.95,19.7,Low,Allow with normal monitoring
VPN_0247,2026-08-03 22:36:00,VENDOR_12,USER_12,OT_12,0,0.047406553824916535,40.7,19.7,Low,Allow with normal monitoring
VPN_0942,2026-08-13 01:25:00,VENDOR_02,USER_02,OT_15,0,0.06715977007097111,34.85,19.6,Low,Allow with normal monitoring
VPN_0999,2026-08-27 21:32:00,VENDOR_07,USER_07,OT_01,0,0.0517590306537506,39.25,19.6,Low,Allow with normal monitoring
VPN_1967,2026-08-04 03:52:00,VENDOR_09,USER_09,OT_11,0,0.10250433967658829,25.5,19.6,Low,Allow with normal monitoring
VPN_0889,2026-08-30 11:28:00,VENDOR_06,USER_06,OT_10,0,0.10097102957826058,62.65,19.6,Low,Allow with normal monitoring
VPN_0875,2026-08-25 20:50:00,VENDOR_08,USER_08,OT_05,0,0.06617015969773987,35.5,19.6,Low,Allow with normal monitoring
VPN_0604,2026-08-28 12:45:00,VENDOR_03,USER_03,OT_06,0,0.08856598206566133,65.95,19.6,Low,Allow with normal monitoring
VPN_0885,2026-08-07 07:39:00,VENDOR_10,USER_10,OT_10,0,0.080910858597591,67.2,19.5,Low,Allow with normal monitoring
VPN_0702,2026-08-16 22:44:00,VENDOR_09,USER_09,OT_04,0,0.05051686411267407,38.85,19.5,Low,Allow with normal monitoring
VPN_0922,2026-08-18 23:59:00,VENDOR_11,USER_11,OT_10,0,0.04641451582681441,40.15,19.5,Low,Allow with normal monitoring
VPN_0050,2026-08-24 01:52:00,VENDOR_11,USER_11,OT_06,0,0.05946388316361608,36.2,19.4,Low,Allow with normal monitoring
VPN_1244,2026-08-02 01:40:00,VENDOR_07,USER_07,OT_07,0,0.09271473562571296,27.6,19.4,Low,Allow with normal monitoring
VPN_1983,2026-08-24 09:49:00,VENDOR_01,USER_01,OT_12,0,0.05511679485386534,73.85,19.4,Low,Allow with normal monitoring
VPN_1772,2026-08-10 23:42:00,VENDOR_05,USER_05,OT_10,0,0.09055101285782607,27.9,19.4,Low,Allow with normal monitoring
VPN_0008,2026-08-11 06:58:00,VENDOR_01,USER_01,OT_13,0,0.06720805519800639,70.4,19.4,Low,Allow with normal monitoring
VPN_1022,2026-08-26 22:02:00,VENDOR_12,USER_12,OT_10,0,0.04640686278236498,39.75,19.4,Low,Allow with normal monitoring
VPN_1850,2026-08-11 00:01:00,VENDOR_04,USER_04,OT_06,0,0.09402584621358806,26.5,19.3,Low,Allow with normal monitoring
VPN_0211,2026-08-22 04:11:00,VENDOR_05,USER_05,OT_13,0,0.08585463593209415,28.85,19.3,Low,Allow with normal monitoring
VPN_0151,2026-08-16 02:22:00,VENDOR_06,USER_06,OT_05,0,0.052299947039781365,37.65,19.3,Low,Allow with normal monitoring
VPN_1088,2026-08-24 21:26:00,VENDOR_01,USER_01,OT_03,0,0.07029857065376101,32.85,19.3,Low,Allow with normal monitoring
VPN_1605,2026-08-30 05:31:00,VENDOR_07,USER_07,OT_07,0,0.0978377482059968,25.35,19.3,Low,Allow with normal monitoring
VPN_0217,2026-08-31 07:07:00,VENDOR_05,USER_05,OT_11,0,0.12364838580298143,55.1,19.3,Low,Allow with normal monitoring
VPN_0703,2026-08-22 03:35:00,VENDOR_04,USER_04,OT_06,0,0.07062525990433868,32.9,19.3,Low,Allow with normal monitoring
VPN_1011,2026-08-17 13:13:00,VENDOR_06,USER_06,OT_14,0,0.11191577744573353,58.0,19.3,Low,Allow with normal monitoring
VPN_1638,2026-08-06 23:26:00,VENDOR_05,USER_05,OT_05,0,0.056743882309748216,36.6,19.3,Low,Allow with normal monitoring
VPN_1395,2026-08-20 05:53:00,VENDOR_09,USER_09,OT_03,0,0.063784083398443,34.58,19.3,Low,Allow with normal monitoring
VPN_0745,2026-08-11 22:32:00,VENDOR_09,USER_09,OT_10,0,0.04444146682227032,39.1,19.2,Low,Allow with normal monitoring
VPN_1227,2026-08-23 21:32:00,VENDOR_03,USER_03,OT_09,0,0.07514840319643265,31.1,19.2,Low,Allow with normal monitoring
VPN_1737,2026-08-13 09:32:00,VENDOR_04,USER_04,OT_06,0,0.0999980619979258,61.05,19.2,Low,Allow with normal monitoring
VPN_0158,2026-08-20 04:00:00,VENDOR_02,USER_02,OT_06,0,0.08928540131181355,27.2,19.2,Low,Allow with normal monitoring
VPN_1361,2026-08-22 08:19:00,VENDOR_10,USER_10,OT_03,0,0.08034156044424931,66.3,19.2,Low,Allow with normal monitoring
VPN_1166,2026-08-06 02:28:00,VENDOR_03,USER_03,OT_08,0,0.06649543580199516,33.5,19.2,Low,Allow with normal monitoring
VPN_0533,2026-08-05 22:30:00,VENDOR_08,USER_08,OT_13,0,0.08245767343688237,29.38,19.2,Low,Allow with normal monitoring
VPN_1922,2026-08-21 03:51:00,VENDOR_10,USER_10,OT_05,0,0.04641158389201377,38.45,19.2,Low,Allow with normal monitoring
VPN_1862,2026-08-07 19:05:00,VENDOR_12,USER_12,OT_02,0,0.04863594586942051,74.45,19.2,Low,Allow with normal monitoring
VPN_1250,2026-08-29 02:37:00,VENDOR_12,USER_12,OT_07,0,0.07330043434695377,31.6,19.2,Low,Allow with normal monitoring
VPN_1415,2026-08-22 03:08:00,VENDOR_08,USER_08,OT_12,0,0.09466789931686387,26.1,19.2,Low,Allow with normal monitoring
VPN_1835,2026-08-20 22:08:00,VENDOR_05,USER_05,OT_11,0,0.10054797930864634,24.0,19.1,Low,Allow with normal monitoring
VPN_0751,2026-08-29 06:02:00,VENDOR_05,USER_05,OT_03,0,0.07362624399562745,67.55,19.1,Low,Allow with normal monitoring
VPN_1819,2026-08-29 03:06:00,VENDOR_07,USER_07,OT_02,0,0.08366975694134127,28.25,19.1,Low,Allow with normal monitoring
VPN_1159,2026-08-18 23:16:00,VENDOR_12,USER_12,OT_15,0,0.046484643046508595,38.38,19.1,Low,Allow with normal monitoring
VPN_0011,2026-08-19 18:29:00,VENDOR_06,USER_06,OT_05,0,0.07591772979884574,66.9,19.1,Low,Allow with normal monitoring
VPN_1730,2026-08-07 23:54:00,VENDOR_12,USER_12,OT_02,0,0.0826209420614915,28.55,19.1,Low,Allow with normal monitoring
VPN_1283,2026-08-19 23:08:00,VENDOR_08,USER_08,OT_13,0,0.0857325236855288,27.95,19.1,Low,Allow with normal monitoring
VPN_1488,2026-08-25 23:48:00,VENDOR_09,USER_09,OT_06,0,0.058715316491997564,35.1,19.1,Low,Allow with normal monitoring
VPN_1195,2026-08-10 22:50:00,VENDOR_10,USER_10,OT_10,0,0.047917245022745525,37.8,19.1,Low,Allow with normal monitoring
VPN_1545,2026-08-13 17:49:00,VENDOR_06,USER_06,OT_11,0,0.12216133396884948,54.65,19.1,Low,Allow with normal monitoring
VPN_0051,2026-08-05 01:00:00,VENDOR_08,USER_08,OT_06,0,0.07465482804060852,30.2,19.0,Low,Allow with normal monitoring
VPN_0468,2026-08-06 18:39:00,VENDOR_04,USER_04,OT_04,0,0.13061533430936284,52.05,19.0,Low,Allow with normal monitoring
VPN_0409,2026-08-27 22:50:00,VENDOR_09,USER_09,OT_13,0,0.04274975824318619,38.7,19.0,Low,Allow with normal monitoring
VPN_1006,2026-08-25 02:36:00,VENDOR_02,USER_02,OT_15,0,0.06700196569734936,32.15,19.0,Low,Allow with normal monitoring
VPN_0825,2026-08-08 05:55:00,VENDOR_02,USER_02,OT_13,0,0.08770939954574165,27.0,19.0,Low,Allow with normal monitoring
VPN_0719,2026-08-28 21:21:00,VENDOR_03,USER_03,OT_10,0,0.046060343517201334,37.7,19.0,Low,Allow with normal monitoring
VPN_0775,2026-08-09 00:39:00,VENDOR_05,USER_05,OT_13,0,0.0977299596827481,24.4,19.0,Low,Allow with normal monitoring
VPN_1896,2026-08-10 03:58:00,VENDOR_12,USER_12,OT_13,0,0.0688808130462509,31.5,18.9,Low,Allow with normal monitoring
VPN_1114,2026-08-10 16:58:00,VENDOR_05,USER_05,OT_11,0,0.13083397938815988,51.2,18.9,Low,Allow with normal monitoring
VPN_0925,2026-08-28 22:14:00,VENDOR_10,USER_10,OT_10,0,0.04727056422908062,37.15,18.9,Low,Allow with normal monitoring
VPN_0948,2026-08-21 08:51:00,VENDOR_04,USER_04,OT_12,0,0.07530680749086521,66.0,18.9,Low,Allow with normal monitoring
VPN_0936,2026-08-05 20:34:00,VENDOR_03,USER_03,OT_07,0,0.05311994881808234,35.4,18.9,Low,Allow with normal monitoring
VPN_0727,2026-08-08 17:20:00,VENDOR_11,USER_11,OT_12,0,0.07542712934150533,66.1,18.9,Low,Allow with normal monitoring
VPN_1319,2026-08-24 20:35:00,VENDOR_09,USER_09,OT_06,0,0.07617269017430675,29.38,18.9,Low,Allow with normal monitoring
VPN_1928,2026-08-04 22:52:00,VENDOR_02,USER_02,OT_10,0,0.08239024483559872,28.05,18.9,Low,Allow with normal monitoring
VPN_1590,2026-08-17 23:12:00,VENDOR_09,USER_09,OT_04,0,0.08628497726016231,26.85,18.9,Low,Allow with normal monitoring
VPN_1504,2026-08-07 02:41:00,VENDOR_11,USER_11,OT_07,0,0.07513837085604357,29.45,18.8,Low,Allow with normal monitoring
VPN_1893,2026-08-25 17:46:00,VENDOR_05,USER_05,OT_05,0,0.07128784486716384,66.85,18.8,Low,Allow with normal monitoring
VPN_2000,2026-08-07 15:14:00,VENDOR_04,USER_04,OT_15,0,0.11282499673272339,55.65,18.8,Low,Allow with normal monitoring
VPN_0474,2026-08-01 21:45:00,VENDOR_09,USER_09,OT_13,0,0.04558873240457936,37.2,18.8,Low,Allow with normal monitoring
VPN_1163,2026-08-14 04:40:00,VENDOR_01,USER_01,OT_07,0,0.03945115384993383,38.65,18.8,Low,Allow with normal monitoring
VPN_0847,2026-08-13 21:35:00,VENDOR_06,USER_06,OT_05,0,0.056726496653581766,34.3,18.8,Low,Allow with normal monitoring
VPN_0061,2026-08-22 06:15:00,VENDOR_05,USER_05,OT_04,0,0.13521742864677694,49.8,18.8,Low,Allow with normal monitoring
VPN_0960,2026-08-11 03:37:00,VENDOR_11,USER_11,OT_05,0,0.08416814471105079,26.8,18.8,Low,Allow with normal monitoring
VPN_1587,2026-08-05 11:17:00,VENDOR_10,USER_10,OT_11,0,0.08226748010428049,63.3,18.7,Low,Allow with normal monitoring
VPN_0202,2026-08-18 15:04:00,VENDOR_05,USER_05,OT_03,0,0.10763091512010937,56.75,18.7,Low,Allow with normal monitoring
VPN_0064,2026-08-21 21:12:00,VENDOR_12,USER_12,OT_12,0,0.045234139501560626,36.55,18.7,Low,Allow with normal monitoring
VPN_1420,2026-08-09 22:13:00,VENDOR_03,USER_03,OT_13,0,0.06371186850267385,31.7,18.7,Low,Allow with normal monitoring
VPN_0679,2026-08-03 03:33:00,VENDOR_01,USER_01,OT_02,0,0.051776034037138374,35.15,18.7,Low,Allow with normal monitoring
VPN_0820,2026-08-30 22:18:00,VENDOR_05,USER_05,OT_06,0,0.07344831787895706,29.3,18.7,Low,Allow with normal monitoring
VPN_1697,2026-08-03 05:22:00,VENDOR_03,USER_03,OT_15,0,0.05753750356403318,32.8,18.6,Low,Allow with normal monitoring
VPN_1952,2026-08-28 05:13:00,VENDOR_08,USER_08,OT_01,0,0.061298012309002496,31.8,18.6,Low,Allow with normal monitoring
VPN_1528,2026-08-30 01:02:00,VENDOR_08,USER_08,OT_02,0,0.09589578651544567,23.1,18.6,Low,Allow with normal monitoring
VPN_1612,2026-08-30 05:52:00,VENDOR_11,USER_11,OT_03,0,0.07418119802283826,28.4,18.6,Low,Allow with normal monitoring
VPN_0804,2026-08-17 01:37:00,VENDOR_07,USER_07,OT_07,0,0.0824999018301721,26.6,18.6,Low,Allow with normal monitoring
VPN_0570,2026-08-10 01:33:00,VENDOR_10,USER_10,OT_13,0,0.07311273445034883,28.9,18.6,Low,Allow with normal monitoring
VPN_1993,2026-08-09 15:51:00,VENDOR_05,USER_05,OT_13,0,0.08673998217441099,61.6,18.6,Low,Allow with normal monitoring
VPN_0174,2026-08-11 05:47:00,VENDOR_09,USER_09,OT_14,0,0.053921144545240544,33.9,18.6,Low,Allow with normal monitoring
VPN_0857,2026-08-09 01:27:00,VENDOR_10,USER_10,OT_13,0,0.07311273445034883,29.0,18.6,Low,Allow with normal monitoring
VPN_0561,2026-08-17 20:39:00,VENDOR_10,USER_10,OT_12,0,0.06814030900728131,30.05,18.6,Low,Allow with normal monitoring
VPN_0631,2026-08-24 05:43:00,VENDOR_01,USER_01,OT_15,0,0.05167236564484594,34.65,18.6,Low,Allow with normal monitoring
VPN_0699,2026-08-15 10:11:00,VENDOR_04,USER_04,OT_08,0,0.12004359612136804,52.8,18.6,Low,Allow with normal monitoring
VPN_0806,2026-08-31 03:54:00,VENDOR_11,USER_11,OT_08,0,0.09179576144688609,24.15,18.6,Low,Allow with normal monitoring
